PID, SyscallID, Syscall, RDI, RSI, RDX, R10, R8, R9
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 55045
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4990, 1649889408, 0, 0
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 55045
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 55045
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4993, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 55045
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 3, close, 12, 0, 1, 1078425264, 2, 1078426290
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 1, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 28, 0
434, 41, socket, 2, 526338, 0, 43, 0, 2
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 39639
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4991, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 39639
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
813, 270, pselect6, 9, 1083231248, 0, 0, 1083231136, 1083231152
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 39639
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4993, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 39639
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 3, close, 12, 0, 1, 1078425264, 2, 1078426290
434, 46, sendmsg, 10, 1078434624, 16384, 4294967293, 0, 0
434, 228, clock_gettime, 0, 1649712560, 4294967295, 1649889408, 0, 9304
434, 228, clock_gettime, 1, 1649712560, 4294967295, 1649889408, 0, 9304
434, 228, clock_gettime, 7, 1649712560, 4294967295, 1649889408, 1, 9304
434, 45, recvfrom, 9, 1649702384, 10240, 0, 0, 0
434, 41, socket, 1, 524290, 0, 1649701712, 0, 0
434, 55, getsockopt, 12, 1, 7, 1649701536, 1649701532, 12
434, 54, setsockopt, 12, 1, 7, 1649701540, 4, 12
434, 55, getsockopt, 12, 1, 7, 1649701536, 1649701532, 12
434, 54, setsockopt, 12, 1, 32, 1649701540, 4, 12
434, 102, getuid, 2052060736, 1, 0, 1649701540, 4, 12
434, 107, geteuid, 2052060736, 1, 0, 1649701540, 4, 12
434, 104, getgid, 2052060736, 1, 0, 1649701540, 4, 12
434, 108, getegid, 2052060736, 1, 0, 1649701540, 4, 12
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
434, 45, recvfrom, 7, 1078434896, 10240, 0, 0, 0
434, 46, sendmsg, 12, 1649701648, 16384, 1649701540, 0, 12
1, 228, clock_gettime, 0, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 1, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 7, 769370176, 4294967295, 769597568, 1, 3300755601
1, 47, recvmsg, 16, 769362976, 1073741920, 0, 0, 2091537144
1, 257, openat, 4294967196, 769362688, 524288, 0, 0, 1
1, 262, newfstatat, 24, 1540693206, 769362160, 4096, 1540909984, 1
1, 0, read, 24, 2091756144, 1024, 4096, 0, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 0, read, 24, 2091756144, 1024, 4096, 0, 4294967295
434, 3, close, 12, 1649701648, 2, 1649701540, 0, 12
434, 228, clock_gettime, 1, 1649702112, 4294967295, 1649889408, 2052060736, 12
434, 257, openat, 4294967196, 1088425571, 524288, 0, 524288, 1088425571
434, 262, newfstatat, 12, 1088412886, 1649701072, 4096, 0, 1088425571
434, 0, read, 12, 2052070528, 4096, 2052074624, 12, 2052070528
434, 0, read, 12, 2052070528, 4096, 1088309952, 12, 0
434, 3, close, 12, 0, 1088632992, 1088309952, 32768, 2052074744
434, 39, getpid, 2052074640, 2052074744, 1, 1088309952, 2052074744, 2052074744
434, 14, rt_sigprocmask, 0, 1649701520, 1649701648, 8, 1649701520, 2029295136
1, 3, close, 24, 0, 1540913312, 4096, 32768, 4294967295
1, 228, clock_gettime, 1, 769370480, 4294967295, 769597568, 2093080752, 2075744554
1, 186, gettid, 2091511984, 4294967295, 4294967295, 363254234, 0, 3300755601
1, 232, epoll_wait, 4, 2093227904, 94, 4294967295, 0, 3300755601
434, 14, rt_sigprocmask, 2, 1649701648, 0, 8, 1649701648, 2029295136
434, 46, sendmsg, 8, 1649701904, 16384, 2052065280, 0, 9305
434, 41, socket, 16, 524291, 0, 0, 0, 0
434, 262, newfstatat, 4294967196, 1088426198, 1078431568, 0, 1078432240, 1078434952
434, 262, newfstatat, 4294967196, 1088425571, 1078431920, 0, 939527824, 1078434952
434, 257, openat, 4294967196, 1070026867, 524288, 0, 524288, 1070026867
434, 262, newfstatat, 12, 1088412886, 1078431600, 4096, 524288, 1070026867
434, 8, lseek, 12, 0, 0, 119, 939539136, 939539136
434, 0, read, 12, 939539136, 4096, 1078433344, 12, 0
434, 0, read, 12, 939539136, 4096, 1078433344, 12, 0
434, 3, close, 12, 0, 1088632992, 1078433344, 32768, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 1, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 28, 0
434, 41, socket, 2, 526338, 0, 43, 0, 2
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 186, gettid, 2052039536, 4294967295, 4294967295, 2052065280, 2052063312, 9305
434, 232, epoll_wait, 4, 2052062112, 7, 4294967295, 0, 9305
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 60105
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4994, 1649889408, 0, 0
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 60105
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 60105
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4992, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 60105
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 3, close, 12, 0, 1, 1078425264, 2, 1078426290
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 1, 0
434, 228, clock_gettime, 1, 1078426704, 4294967295, 1649889408, 28, 0
434, 41, socket, 2, 526338, 0, 43, 0, 2
434, 54, setsockopt, 12, 0, 11, 1078426276, 4, 12
434, 42, connect, 12, 1078459660, 16, 1078426276, 0, 12
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 12
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 12
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 12
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 12
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 54391
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 12
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4993, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 54391
434, 16, ioctl, 12, 21531, 1078432180, 1649889408, 0, 0
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 0, 1078426290
434, 7, poll, 1078426680, 1, 0, 1649889408, 0, 1078426290
434, 307, sendmmsg, 12, 1078426720, 2, 16384, 0, 1078426290
434, 7, poll, 1078426680, 1, 5000, 16384, 0, 1078426290
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 54391
434, 16, ioctl, 12, 21531, 1078426620, 16384, 0, 1078426290
434, 45, recvfrom, 12, 1078430064, 2048, 0, 1078426688, 1078426656
434, 228, clock_gettime, 0, 1078426624, 4294967295, 1649889408, 1, 0
434, 7, poll, 1078426680, 1, 4992, 1649889408, 0, 0
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
433, 228, clock_gettime, 0, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 1, 3568532752, 4294967295, 3568586880, 0, 3175990044
433, 228, clock_gettime, 7, 3568532752, 4294967295, 3568586880, 1, 3175990044
433, 45, recvfrom, 12, 0, 0, 34, 0, 0
433, 47, recvmsg, 12, 3568531520, 0, 3176000256, 3175996160, 3175996160
433, 262, newfstatat, 4294967196, 3153265838, 3568532320, 0, 60, 0
433, 262, newfstatat, 4294967196, 3153264096, 3568532096, 0, 32768, 0
433, 262, newfstatat, 4294967196, 3153264136, 3568532096, 0, 32768, 0
433, 46, sendmsg, 12, 3568532128, 0, 119, 3175996268, 54391
434, 45, recvfrom, 12, 939539136, 65536, 0, 1078426688, 1078426656
434, 3, close, 12, 0, 1, 1078425264, 2, 1078426290
434, 46, sendmsg, 10, 1078434624, 16384, 4294967293, 0, 0
434, 228, clock_gettime, 0, 1649712560, 4294967295, 1649889408, 0, 9305
434, 228, clock_gettime, 1, 1649712560, 4294967295, 1649889408, 0, 9305
434, 228, clock_gettime, 7, 1649712560, 4294967295, 1649889408, 1, 9305
434, 45, recvfrom, 9, 1649702384, 10240, 0, 0, 0
434, 41, socket, 1, 524290, 0, 1649701712, 0, 0
434, 55, getsockopt, 12, 1, 7, 1649701536, 1649701532, 12
433, 186, gettid, 3175947648, 4294967295, 4294967295, 16, 3175951056, 4
433, 232, epoll_wait, 4, 3175988928, 15, 4294967295, 0, 3175990044
434, 45, recvfrom, 7, 1078434896, 10240, 0, 0, 0
434, 54, setsockopt, 12, 1, 7, 1649701540, 4, 12
434, 55, getsockopt, 12, 1, 7, 1649701536, 1649701532, 12
434, 54, setsockopt, 12, 1, 32, 1649701540, 4, 12
434, 102, getuid, 2052060736, 1, 0, 1649701540, 4, 12
434, 107, geteuid, 2052060736, 1, 0, 1649701540, 4, 12
434, 104, getgid, 2052060736, 1, 0, 1649701540, 4, 12
434, 108, getegid, 2052060736, 1, 0, 1649701540, 4, 12
434, 46, sendmsg, 12, 1649701648, 16384, 1649701540, 0, 12
1, 228, clock_gettime, 0, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 1, 769370176, 4294967295, 769597568, 0, 3300755601
1, 228, clock_gettime, 7, 769370176, 4294967295, 769597568, 1, 3300755601
1, 47, recvmsg, 16, 769362976, 1073741920, 0, 0, 2091537144
1, 257, openat, 4294967196, 769362688, 524288, 0, 0, 1
1, 262, newfstatat, 24, 1540693206, 769362160, 4096, 1540909984, 1
1, 0, read, 24, 2091756144, 1024, 4096, 0, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 1
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 16, ioctl, 24, 21505, 769362400, 4096, 769362464, 4294967295
1, 0, read, 24, 2091756144, 1024, 4096, 0, 4294967295
1, 3, close, 24, 0, 1540913312, 4096, 32768, 4294967295
